GEDIV,GTMETSTA,GTCBSASZ,PESEX,PRTAGE,PEEDUCA,PUWK,PTS16E
5,1,7,2,41,43,1,20
5,1,7,1,49,40,1,120
5,1,2,1,47,43,1,24
5,1,2,2,35,43,2,110
5,1,5,2,49,43,1,96
5,1,5,1,65,43,1,36
5,1,5,1,80,45,1,500
5,1,5,2,78,44,2,240
5,1,5,2,38,40,2,96
5,1,5,2,22,39,2,500
5,1,5,1,31,40,1,150
5,1,3,1,62,44,1,100
5,1,5,2,30,39,1,10
5,1,5,2,51,46,1,10
9,1,3,1,52,43,1,250
9,1,6,2,27,43,1,35
9,1,6,2,62,43,2,5
9,1,6,1,46,43,1,12
9,1,6,2,80,43,3,2
9,1,6,1,43,45,1,12
9,1,6,2,47,44,2,100
9,1,6,2,54,43,1,8
9,1,6,2,53,46,1,12
9,1,6,1,63,40,3,120
5,1,3,1,41,45,1,10
5,1,0,2,29,44,1,60
5,2,0,1,57,39,1,20
5,2,0,2,54,39,1,20
5,1,0,2,30,39,1,125
5,1,0,2,63,45,1,104
5,1,2,1,41,43,2,80
5,1,2,2,38,40,2,144
5,2,0,2,23,40,2,320
5,2,0,2,80,44,3,300
5,2,0,1,45,43,2,40
5,1,2,1,36,43,1,15
5,1,2,2,34,43,1,15
3,1,3,2,78,41,3,60
3,1,3,1,53,43,1,25
3,1,7,2,60,43,3,3
3,1,5,1,25,40,1,12
3,1,5,2,20,40,2,10
3,2,0,2,49,43,1,52
3,2,0,1,44,40,2,10
3,2,0,2,33,43,2,70
3,2,0,1,34,44,1,15
3,2,0,1,66,40,3,2
3,1,2,1,29,43,1,40
3,2,0,2,60,43,1,20
3,2,0,1,44,44,1,100
3,1,2,2,29,40,2,200
8,2,0,2,55,40,1,5
8,2,0,2,38,42,1,5
8,2,0,1,36,43,1,8
8,1,0,1,69,44,2,240
8,1,0,2,66,43,3,120
8,1,0,1,85,44,1,120
8,1,0,1,67,44,3,500
8,1,0,2,71,43,3,200
8,1,0,2,39,43,1,6
8,1,0,1,37,40,1,3
8,2,0,1,49,39,3,200
8,2,0,2,46,39,1,65
6,1,2,1,74,39,2,4
6,1,2,2,72,40,2,3
9,2,0,2,44,45,1,40
7,2,0,2,54,40,1,20
7,1,0,2,43,44,1,20
7,2,0,2,70,42,3,26
7,2,0,2,64,40,3,72
7,1,4,2,26,46,1,96
7,1,3,2,68,40,3,150
7,1,3,2,31,43,1,50
5,1,7,1,40,44,1,6
5,1,7,2,36,45,1,4
5,1,7,2,46,43,2,120
5,1,7,2,37,46,1,10
5,1,7,1,32,44,1,35
5,1,7,1,52,46,1,20
5,1,7,2,31,44,1,15
5,1,7,2,41,45,1,20
5,1,7,1,48,44,1,60
5,1,7,2,42,44,1,100
5,1,7,2,64,44,1,40
5,1,7,2,31,44,1,60
5,1,7,2,25,43,1,20
5,1,7,2,25,43,1,10
9,1,4,1,51,39,1,48
9,1,4,2,29,43,1,30
9,1,4,2,35,43,1,100
8,2,0,1,29,40,1,96
3,1,5,1,34,43,1,15
3,1,5,2,29,43,2,10
3,1,2,2,50,44,1,60
4,2,0,2,73,43,3,40
4,1,4,2,36,39,1,25
4,1,4,2,39,39,2,250
4,1,4,2,44,41,2,20
7,1,4,2,37,43,1,25
7,1,4,2,72,45,3,150
7,1,5,1,43,43,1,12
7,1,5,1,52,44,1,6
7,1,5,2,56,43,1,6
7,1,2,1,26,39,1,320
7,1,2,2,28,40,1,320
7,1,0,2,28,46,1,3
7,1,0,1,25,40,1,12
7,1,0,2,24,42,1,10
7,1,5,2,47,44,2,48
7,1,5,1,48,43,1,48
1,2,0,1,51,41,1,20
1,1,6,1,80,43,1,20
1,1,6,2,78,44,3,100
1,1,6,2,62,44,3,36
1,1,6,1,29,43,1,120
1,1,4,1,63,40,2,4
6,1,0,2,25,39,1,3
6,2,0,2,36,39,2,2
6,1,4,2,37,43,1,12
8,2,0,2,54,43,1,5
8,2,0,1,63,40,3,25
8,2,0,2,44,43,1,200
8,2,0,1,49,39,1,100
8,2,0,2,71,43,3,100
8,2,0,1,69,43,1,48
8,2,0,2,73,43,3,208
8,1,0,2,42,44,1,100
8,1,0,1,68,43,3,30
8,1,2,2,74,40,3,3
8,1,2,2,38,44,2,24
4,1,0,1,65,39,3,6
1,2,0,2,56,42,1,20
1,2,0,2,80,39,3,72
1,1,6,1,42,44,1,100
1,1,6,2,41,44,1,100
1,1,6,2,37,46,2,10
1,1,6,2,22,39,2,10
8,1,4,1,29,44,1,120
8,1,2,2,62,41,2,60
4,2,0,1,47,42,1,144
4,2,0,1,38,40,1,20
7,1,4,2,67,44,1,8
9,1,0,2,29,43,1,400
9,1,5,1,24,43,1,80
9,1,5,2,32,41,1,12
5,1,4,1,38,44,1,20
5,1,4,2,60,43,3,50
4,2,0,2,46,44,1,120
4,2,0,2,65,39,1,12
6,1,2,1,32,42,1,65
6,1,3,2,57,43,1,72
6,1,3,1,56,43,1,24
6,1,4,1,49,43,1,60
6,1,4,2,41,44,1,50
1,1,2,1,44,41,1,130
1,1,2,1,80,44,3,40
1,1,2,2,53,43,1,500
1,1,2,1,46,43,1,300
1,2,0,2,39,43,1,10
1,2,0,1,38,39,1,40
1,2,0,1,41,44,1,250
9,1,6,2,72,44,3,4
5,2,0,2,62,42,3,156
5,1,0,2,39,42,2,150
5,1,0,1,39,44,1,200
5,1,0,1,69,39,3,500
5,2,0,1,51,40,1,4
5,2,0,2,29,39,1,90
5,2,0,1,31,39,1,90
5,1,2,1,51,39,1,4
5,2,0,1,68,42,3,250
5,2,0,1,38,44,1,100
5,1,2,2,79,39,3,20
8,2,0,1,44,43,2,30
8,2,0,2,38,44,1,5
8,2,0,2,73,43,3,10
8,2,0,2,85,42,3,100
8,2,0,2,77,40,3,5
8,2,0,2,85,40,3,500
6,2,0,1,43,43,1,80
6,1,3,2,41,41,2,40
6,1,3,2,42,40,1,2
9,1,0,1,72,44,3,120
9,1,0,2,42,39,1,200
9,1,0,1,47,43,1,20
9,1,0,1,33,39,1,20
9,1,0,2,35,43,1,20
9,2,0,1,80,37,3,200
9,2,0,1,51,42,1,90
9,2,0,2,18,37,2,40
9,2,0,2,78,43,3,100
9,1,0,2,63,39,1,8
9,1,0,1,28,40,1,8
8,1,6,2,45,42,1,24
8,1,6,1,75,41,1,8
8,1,4,2,38,44,1,400
8,1,4,2,24,43,1,4
8,1,2,2,61,40,1,144
7,1,0,2,37,40,1,4
7,2,0,2,18,37,1,12
7,2,0,2,62,44,1,20
7,2,0,1,40,44,1,120
7,2,0,2,39,44,1,240
7,1,4,1,76,40,1,8
9,1,5,1,69,44,3,60
9,1,5,2,64,43,3,36
9,1,4,1,44,44,1,15
9,2,0,1,70,44,1,30
9,1,7,1,69,40,3,12
9,2,0,1,78,39,2,24
9,1,7,2,64,39,3,70
9,1,7,1,24,43,1,30
9,1,5,2,26,40,1,150
9,1,5,2,40,44,1,400
9,1,5,2,47,43,1,50
9,1,5,2,35,43,1,500
9,1,5,1,31,46,1,80
9,1,5,1,40,43,1,15
9,1,5,1,44,44,1,200
9,1,5,2,35,44,1,80
9,1,6,2,61,39,3,100
9,1,6,2,68,40,1,100
9,1,6,2,43,43,1,8
9,1,6,1,65,39,1,500
9,1,6,1,62,39,1,1
9,1,6,1,41,44,2,30
9,1,6,2,37,43,1,20
9,1,3,1,46,44,1,250
9,1,3,1,42,34,2,36
9,1,3,1,45,33,1,36
9,1,5,2,80,43,3,240
9,1,3,1,62,43,1,10
9,1,3,1,47,44,1,120
9,1,3,2,22,40,1,120
9,1,4,1,44,44,1,120
9,1,4,2,43,44,1,75
8,1,6,1,24,37,1,30
8,1,6,2,72,44,3,500
8,1,6,2,46,42,1,100
1,1,5,2,63,45,3,120
1,1,5,1,63,46,1,60
1,1,5,1,39,39,2,3
1,1,4,1,39,44,1,400
1,1,4,1,76,46,1,100
1,1,4,2,75,46,3,200
5,1,7,2,33,43,1,12
5,1,3,2,76,43,3,72
5,1,7,2,42,45,1,50
5,1,7,1,44,45,1,50
5,1,7,2,40,44,1,35
5,1,7,2,70,45,2,250
5,1,7,1,23,44,1,50
5,1,7,2,46,43,1,25
5,1,7,1,52,44,1,5
5,1,7,1,21,40,2,500
5,1,0,1,32,43,1,2
5,1,5,2,39,43,1,300
5,1,5,2,71,42,3,360
5,1,6,1,74,44,3,40
5,1,6,2,68,43,3,25
5,1,5,1,60,40,1,100
5,1,3,1,36,41,1,40
5,1,3,2,56,40,3,100
5,1,7,1,33,44,2,50
5,1,7,2,71,39,3,20
5,1,7,2,51,40,1,20
5,1,5,1,63,42,1,100
5,1,5,2,52,40,2,120
5,1,5,2,52,41,1,20
5,1,7,1,73,42,1,3
5,1,7,2,61,43,1,3
5,1,7,2,53,43,1,8
5,1,7,2,37,44,2,500
5,1,7,2,48,43,1,15
5,1,7,1,48,44,1,250
5,1,5,1,38,42,1,20
5,1,4,1,68,44,1,36
5,1,5,1,62,44,1,50
5,1,4,1,39,39,1,4
5,1,3,1,69,41,3,40
5,1,2,2,39,37,1,500
5,1,7,1,68,43,3,200
5,1,7,1,40,39,1,120
5,1,7,2,34,43,1,120
5,1,7,2,77,43,3,20
8,1,4,1,41,46,1,12
8,1,4,2,27,43,1,6
8,1,4,1,33,44,1,40
8,1,4,2,53,44,1,10
8,1,4,2,75,43,3,100
8,1,4,1,52,41,1,150
8,2,0,1,36,42,1,120
8,2,0,2,33,43,1,24
8,1,2,2,51,39,1,25
3,2,0,2,32,46,1,20
3,1,7,2,47,44,1,20
3,1,7,2,21,40,1,50
3,1,7,1,60,44,1,6
3,1,7,2,45,44,1,12
3,1,7,1,60,44,1,100
3,1,7,2,58,43,2,24
3,1,7,1,58,43,2,40
3,1,7,1,42,43,1,2
3,1,7,1,62,39,2,6
3,1,7,2,58,39,1,6
3,1,7,1,55,33,1,12
3,1,7,1,26,39,1,12
3,1,7,2,22,40,2,4
3,1,7,2,53,39,2,100
3,2,0,1,79,40,3,26
3,1,7,1,51,43,1,20
3,1,7,2,69,39,1,20
3,1,7,1,39,43,1,500
3,1,7,2,38,44,1,40
3,1,2,2,25,39,1,45
3,2,0,2,30,43,1,8
3,1,5,2,42,39,1,20
3,1,7,1,56,41,2,75
3,1,5,2,64,40,1,12
3,1,3,1,35,43,1,100
3,1,3,1,59,43,1,110
3,1,3,2,55,43,1,52
4,1,2,2,44,41,1,5
4,1,2,2,48,39,1,40
4,2,0,1,63,41,1,18
4,2,0,1,29,43,1,10
4,1,0,2,32,44,1,20
4,1,0,1,36,43,1,5
4,2,0,2,32,44,2,10
4,1,5,2,74,43,3,100
4,1,5,1,41,43,1,60
4,1,5,2,34,43,1,20
4,1,5,1,49,43,1,10
4,1,5,2,48,43,1,10
4,1,0,2,62,43,1,250
4,1,0,1,58,42,1,40
4,1,4,1,36,43,1,40
4,1,4,1,38,41,1,40
6,2,0,2,65,39,1,10
6,1,0,2,52,42,1,4
6,2,0,2,45,44,1,20
7,1,3,2,26,46,1,8
7,1,3,2,24,43,1,20
7,1,4,2,31,44,1,10
1,1,4,2,44,42,1,50
1,2,0,2,57,42,1,40
5,1,6,1,52,42,1,4
5,1,6,1,60,45,1,100
5,1,6,1,26,43,1,8
5,1,6,2,25,44,2,8
5,1,6,2,62,44,1,2
5,1,6,1,65,42,2,12
5,1,7,2,62,46,1,2
5,1,7,1,19,40,2,5
5,1,7,1,19,40,2,5
5,1,7,1,65,43,2,100
5,1,7,2,54,42,1,40
5,1,7,2,30,43,1,500
5,1,6,1,37,39,1,12
1,1,5,2,38,43,1,104
1,1,5,1,59,39,1,18
1,1,6,2,52,44,1,50
3,2,0,1,41,40,1,6
3,2,0,2,40,40,1,12
3,2,0,2,59,40,1,50
3,2,0,2,36,40,1,25
3,1,6,2,18,40,2,50
3,1,6,2,37,39,2,5
3,2,0,2,30,43,1,120
3,1,0,1,22,39,1,80
3,1,6,2,72,43,3,10
3,1,6,2,30,41,1,2
3,1,6,1,50,43,1,20
3,1,6,2,45,44,1,140
4,2,0,1,70,44,3,120
4,2,0,2,70,44,1,30
4,2,0,2,57,43,1,5
4,1,6,2,31,40,2,20
4,1,6,2,38,43,1,8
4,1,6,2,72,43,1,20
6,1,0,2,55,43,2,46
6,1,0,1,55,39,1,4
6,2,0,2,21,40,2,6
6,1,4,2,23,39,1,30
6,2,0,2,36,43,1,5
6,2,0,1,48,39,1,20
6,2,0,2,57,39,1,20
6,2,0,1,44,43,1,80
4,1,5,1,29,43,1,60
4,1,5,2,28,43,1,60
4,1,6,2,48,42,1,4
4,1,6,1,42,43,1,6
4,1,6,2,42,43,2,6
4,2,0,1,68,40,1,6
4,2,0,2,68,43,1,6
8,1,0,2,26,39,1,20
8,1,0,1,29,37,1,10
8,1,0,2,80,39,3,300
8,1,0,2,75,39,2,250
8,2,0,1,34,39,2,10
8,1,0,2,26,40,1,96
8,1,0,1,31,43,1,5
8,1,0,2,28,43,1,20
8,1,2,1,44,44,2,4
8,1,2,2,43,41,2,4
8,1,2,1,40,43,2,2
8,1,2,1,78,45,1,75
4,1,4,1,61,43,1,52
4,1,0,2,49,45,1,12
4,1,0,1,56,43,1,3
4,1,4,2,37,43,1,10
4,1,4,1,40,41,1,10
8,1,5,2,38,42,1,60
8,1,5,1,32,44,1,29
8,1,5,1,26,40,2,60
8,2,0,2,74,39,1,20
8,2,0,1,77,40,3,24
1,2,0,1,70,44,3,80
1,2,0,1,57,40,1,30
1,2,0,2,37,44,2,30
1,1,3,1,59,44,1,500
1,1,6,1,39,39,1,500
1,1,6,2,35,42,1,36
1,1,6,1,74,43,1,12
2,1,3,1,39,44,1,8
2,1,3,2,69,43,3,15
2,1,7,1,47,44,1,500
2,1,7,2,44,44,1,500
8,1,4,2,26,40,1,25
8,1,4,1,49,40,1,5
8,1,4,1,35,44,1,36
8,1,4,2,34,43,1,36
8,2,0,1,59,43,1,208
8,2,0,1,41,46,2,48
8,2,0,2,50,45,1,10
8,1,4,1,71,43,3,48
8,1,4,2,68,40,3,120
2,1,5,2,40,46,1,100
2,1,5,1,64,40,1,240
2,2,0,1,67,44,3,20
2,1,2,2,69,40,1,20
2,1,7,1,68,46,1,100
2,1,7,2,67,44,3,50
2,1,7,1,49,43,1,10
2,1,7,1,69,45,1,10
2,1,7,1,38,43,1,15
2,1,7,2,41,46,1,10
2,1,7,2,28,43,1,40
2,1,7,1,31,43,1,20
2,1,7,1,28,44,1,30
2,1,7,1,34,44,1,25
2,1,7,2,30,44,1,25
2,1,7,1,60,40,1,20
2,1,7,2,47,43,1,20
2,1,7,2,37,43,1,8
2,1,5,2,36,44,1,20
2,1,7,1,56,44,1,24
5,1,3,2,44,39,1,12
5,1,4,1,56,46,1,35
5,1,4,2,60,43,1,96
5,1,4,2,56,42,1,15
5,1,4,2,40,39,1,200
5,1,5,1,72,43,3,500
5,1,5,2,71,44,3,12
5,1,5,1,21,40,2,25
5,1,5,1,21,40,2,25
5,1,5,2,68,39,3,40
5,1,5,2,39,43,1,2
5,2,0,2,43,40,1,4
4,1,0,2,51,40,1,16
4,1,2,2,43,42,1,150
4,1,2,1,43,43,1,100
4,2,0,2,49,39,1,260
4,2,0,2,39,42,1,200
4,2,0,2,40,40,1,12
4,2,0,1,59,42,1,20
4,2,0,2,68,41,1,20
3,1,5,2,18,37,1,50
3,1,5,2,47,42,1,5
3,1,5,1,52,44,1,4
3,1,5,2,52,46,1,8
3,1,5,1,26,39,1,180
3,1,5,2,34,39,1,100
3,1,5,2,42,44,1,100
3,1,5,1,33,39,1,24
3,1,5,2,46,40,2,100
3,1,4,1,31,43,1,156
3,1,4,2,31,43,1,156
3,1,4,2,66,42,3,24
3,1,3,1,25,39,1,1
3,1,3,1,58,34,1,18
3,1,3,2,59,39,2,18
3,1,5,1,43,42,1,50
7,1,5,2,50,43,1,4
7,1,5,1,41,40,1,8
7,1,5,1,65,39,1,160
7,1,5,2,60,40,3,48
7,1,5,1,68,43,1,24
7,1,5,2,68,42,1,25
7,1,5,1,62,43,1,10
7,1,5,2,66,40,1,10
7,1,4,2,60,40,1,12
7,1,4,2,65,43,1,1
7,1,4,1,74,40,1,24
9,1,5,2,40,44,2,120
9,1,5,1,41,44,1,40
9,1,5,1,39,43,1,1
9,1,5,2,61,43,2,500
9,1,5,2,43,43,1,20
9,1,5,2,57,39,1,10
9,1,5,1,29,46,1,3
2,1,5,1,26,41,1,32
2,1,7,2,39,45,2,52
2,2,0,2,65,44,3,104
2,1,4,2,52,42,1,3
2,1,7,2,50,43,1,15
2,1,7,1,71,45,1,60
2,1,7,2,34,40,1,150
2,1,7,2,24,39,1,4
2,1,7,2,28,44,1,15
2,1,5,2,74,39,2,120
2,1,3,1,56,44,2,52
2,1,3,2,43,44,1,100
2,1,3,2,48,39,1,40
1,1,5,2,32,43,1,5
1,1,5,1,44,43,1,4
5,1,4,2,46,43,2,80
5,1,3,1,56,43,1,36
5,1,3,2,48,42,2,36
5,1,3,2,35,40,1,10
5,1,3,2,45,43,1,100
5,1,5,1,49,43,1,10
5,1,4,2,56,40,1,100
5,1,4,1,34,42,1,5
5,2,0,1,80,39,3,16
4,2,0,1,60,41,1,75
4,2,0,1,60,43,1,25
4,2,0,2,59,43,1,2
4,2,0,2,33,43,1,4
4,1,2,1,59,39,2,500
4,1,2,1,32,44,2,24
6,1,2,1,44,39,1,6
6,1,2,1,72,43,2,12
6,1,2,2,70,39,3,12
6,1,5,2,21,43,1,10
6,1,5,2,22,43,1,20
6,2,0,1,33,38,1,2
6,2,0,2,29,38,1,2
6,1,5,1,39,43,1,400
7,1,5,2,53,44,3,20
7,1,5,1,64,44,3,16
7,1,5,1,49,39,1,10
7,1,5,2,45,37,2,10
7,1,2,2,58,40,1,50
7,1,2,1,37,43,1,30
7,1,3,1,26,43,1,16
7,1,3,1,50,44,1,4
7,1,3,1,28,43,1,20
7,1,3,1,19,40,2,20
7,1,3,1,21,40,2,15
7,1,7,2,50,44,1,40
7,1,7,2,69,46,2,50
7,1,7,2,32,43,1,310
7,1,7,2,46,39,1,8
7,1,4,2,56,43,1,100
7,1,4,2,38,40,2,80
7,2,0,2,24,43,1,25
7,1,5,1,56,39,1,40
7,1,7,1,48,46,1,6
7,1,7,1,36,45,1,20
7,1,7,2,31,43,1,6
7,1,4,2,31,43,1,2
7,1,3,1,20,40,1,100
7,1,3,1,27,43,1,10
7,1,7,2,56,44,1,250
7,1,7,1,45,43,1,20
7,1,5,1,27,39,1,8
7,1,5,2,42,44,1,5
8,1,4,1,64,43,1,170
8,1,4,2,24,42,1,48
8,1,4,1,38,43,1,38
8,1,4,2,33,43,1,140
8,1,5,1,47,38,1,10
8,1,5,2,19,40,1,40
8,1,5,2,39,40,2,52
8,1,5,1,41,43,1,52
8,1,4,1,22,40,2,20
8,1,4,1,25,43,1,6
8,1,4,1,22,40,1,6
8,1,4,1,37,41,1,50
8,1,4,1,40,40,1,100
8,1,4,2,39,39,1,48
8,1,4,1,41,42,1,48
8,1,4,1,57,44,1,500
8,1,4,2,18,39,2,50
8,1,4,1,24,43,1,104
8,1,4,2,73,40,3,100
8,1,4,2,43,39,1,20
8,1,2,2,80,40,3,1
1,2,0,1,38,39,2,500
1,1,2,1,23,39,1,5
1,1,2,2,53,43,1,8
1,1,2,1,61,43,1,20
1,1,2,2,49,44,1,120
1,2,0,2,72,43,3,16
1,2,0,1,49,43,1,130
5,1,7,2,41,44,2,8
5,1,7,2,39,44,2,24
5,1,7,2,77,43,3,100
5,1,7,2,39,43,1,12
5,2,0,2,34,43,2,275
5,2,0,1,32,43,1,350
5,2,0,2,32,39,3,10
5,2,0,1,34,39,1,10
5,1,7,2,47,44,1,50
5,1,5,1,48,44,2,100
5,1,5,2,40,39,1,100
5,1,5,2,50,43,1,280
5,1,5,1,51,43,2,15
5,1,5,2,51,44,1,30
5,1,5,2,62,40,1,20
5,1,5,1,39,41,1,4
9,1,5,2,50,40,1,2
9,2,0,2,50,40,1,20
9,1,6,2,26,43,1,30
9,1,6,1,36,46,1,15
9,1,6,2,31,44,1,60
9,1,6,1,18,40,1,120
9,1,6,1,41,43,1,20
9,2,0,2,36,44,1,12
9,1,6,1,29,43,1,12
9,1,6,1,51,44,1,48
9,1,6,2,40,44,1,24
9,1,6,2,50,45,1,50
9,1,6,1,45,45,1,16
9,1,2,1,36,43,1,80
5,1,0,2,71,44,3,24
5,1,0,1,73,43,3,12
3,1,7,2,53,40,1,25
3,2,0,1,44,42,1,120
8,2,0,2,24,42,1,50
8,2,0,1,25,43,1,20
8,2,0,2,67,44,1,156
8,2,0,1,69,43,1,500
8,2,0,2,52,43,1,240
8,2,0,1,59,44,1,60
8,2,0,1,50,44,1,500
8,2,0,2,28,43,1,5
8,2,0,2,40,42,1,500
8,2,0,1,43,39,1,25
8,1,0,2,42,39,2,104
8,2,0,1,31,43,1,30
8,2,0,2,30,43,1,10
8,2,0,2,79,40,1,480
8,2,0,2,45,42,2,40
8,2,0,1,49,42,1,60
6,2,0,2,70,43,3,2
6,1,5,2,63,44,1,12
9,1,0,2,35,43,1,20
9,2,0,2,30,43,2,9
8,1,4,1,75,43,3,40
8,1,4,2,61,39,1,60
5,1,3,2,64,45,3,130
5,1,7,1,77,45,3,200
5,1,7,2,74,44,3,300
5,1,7,2,67,45,1,20
5,1,7,1,27,43,1,50
5,1,7,2,27,44,1,12
5,1,7,1,25,43,1,6
5,1,7,2,32,43,1,80
5,1,7,1,33,44,1,50
5,1,7,2,44,45,1,30
5,1,7,1,61,37,2,6
5,1,7,2,74,40,3,500
5,1,7,2,24,43,1,10
9,1,4,2,61,43,3,50
9,1,4,2,46,44,1,500
9,2,0,1,39,39,1,5
9,2,0,2,41,39,2,5
8,1,4,2,50,44,1,20
8,1,4,2,53,39,1,24
8,2,0,2,67,40,1,24
8,2,0,1,27,40,2,25
8,2,0,2,28,43,2,25
3,1,2,2,53,43,1,80
4,1,4,2,65,40,1,12
4,1,2,1,46,40,1,500
6,1,5,2,54,44,1,104
6,1,5,1,56,39,1,104
6,1,3,2,76,46,3,240
6,1,3,1,56,39,1,20
7,1,3,1,41,44,1,1
7,1,2,2,36,42,2,20
7,1,4,2,39,40,1,10
7,1,5,1,33,43,1,10
7,1,5,2,32,43,2,5
7,1,5,1,30,43,1,500
7,1,5,2,29,46,1,70
7,1,5,2,32,40,2,5
7,2,0,2,29,39,1,25
7,1,3,1,55,39,1,12
7,1,3,2,53,43,1,12
7,2,0,2,56,43,1,208
1,1,6,2,62,43,3,100
1,1,6,1,28,44,1,3
1,1,4,2,37,46,1,52
6,1,5,1,32,39,2,16
6,1,5,1,79,39,3,20
6,1,5,2,51,39,1,15
6,1,0,2,40,39,1,2
6,2,0,1,46,40,1,24
6,1,4,2,38,43,1,20
6,1,4,1,39,43,1,40
6,1,4,2,60,43,3,12
8,1,0,1,66,43,2,24
8,2,0,1,59,40,1,12
8,2,0,2,55,39,1,96
8,2,0,2,43,42,1,5
8,2,0,1,44,43,1,4
8,2,0,2,60,43,3,35
8,1,0,2,38,44,1,40
8,1,0,2,49,44,1,24
8,1,0,2,47,44,1,40
8,1,2,2,53,41,1,10
8,1,0,2,56,43,2,80
8,1,0,1,59,41,3,10
1,2,0,1,48,40,1,500
1,2,0,2,40,44,1,50
1,2,0,1,75,43,1,120
1,2,0,2,71,42,1,240
2,1,3,2,32,39,2,400
8,1,4,1,19,40,1,320
8,1,4,2,56,45,3,10
4,2,0,2,25,43,1,24
4,2,0,1,27,43,1,24
7,1,5,2,49,39,1,7
7,1,4,2,45,42,1,150
7,1,4,2,40,44,1,16
5,1,5,1,75,44,3,30
5,1,5,2,78,44,3,30
5,1,4,1,27,44,1,30
5,1,5,2,37,44,1,36
5,1,5,1,37,45,1,48
4,1,2,2,35,44,1,5
4,1,2,2,41,42,1,100
4,1,2,1,39,39,1,120
1,2,0,2,51,43,1,175
1,2,0,2,70,39,1,4
1,1,2,1,43,43,1,5
1,1,2,2,39,44,1,10
1,2,0,1,70,40,3,12
1,2,0,2,74,44,1,6
1,2,0,1,37,40,1,500
5,1,0,2,48,43,1,100
5,1,0,1,52,43,1,100
5,2,0,2,72,40,3,20
5,2,0,1,80,40,3,5
5,2,0,2,43,44,1,5
8,2,0,2,52,39,2,360
8,2,0,1,35,40,1,100
8,1,0,2,59,40,1,4
8,1,0,2,34,42,1,24
8,2,0,1,38,41,1,100
8,2,0,2,37,43,1,10
8,2,0,1,39,44,1,50
8,2,0,1,39,42,1,200
8,2,0,2,34,39,2,12
6,2,0,2,47,39,2,200
6,2,0,2,40,39,1,60
6,1,5,1,49,44,1,50
1,1,4,1,48,44,1,6
1,1,4,1,24,39,1,50
1,1,5,2,60,39,1,20
5,1,2,1,25,42,1,50
5,1,2,2,23,43,1,60
5,1,7,1,39,39,1,48
5,1,3,1,75,44,3,40
5,1,7,2,27,43,1,3
5,1,4,2,58,43,1,25
5,1,7,2,78,44,3,25
5,1,7,1,80,44,3,15
5,1,6,2,49,44,1,5
5,1,6,1,18,39,1,10
5,1,6,2,46,46,1,300
5,1,5,1,50,39,2,500
5,1,6,1,35,43,1,20
5,1,0,2,31,42,1,5
5,1,7,2,52,40,2,10
5,1,7,2,52,44,1,150
5,1,7,2,24,43,1,100
5,1,7,2,52,44,1,60
5,1,7,2,32,44,1,20
5,2,0,2,51,42,1,10
5,2,0,1,57,39,1,20
5,2,0,2,56,43,1,5
6,2,0,1,42,39,1,240
6,2,0,1,34,39,1,160
6,2,0,1,23,39,2,384
7,1,4,1,38,45,1,2
1,1,4,1,40,41,1,5
5,1,7,2,29,45,1,8
5,1,2,2,62,46,1,15
1,1,2,2,79,40,3,72
1,1,2,1,72,44,2,200
1,1,2,2,74,44,3,4
1,1,5,2,59,39,2,365
6,2,0,2,74,44,3,20
6,2,0,1,61,40,1,8
6,1,0,2,62,40,3,200
6,1,4,1,22,43,1,5
6,1,4,2,22,43,1,6
1,2,0,2,69,42,1,60
1,1,3,2,48,43,2,36
1,1,6,2,80,44,3,55
1,1,6,1,44,40,1,25
1,1,6,1,41,44,1,2
2,1,7,2,47,38,1,8
2,1,7,1,34,44,1,1
2,1,7,2,33,43,1,1
2,1,7,2,54,40,1,4
2,1,7,2,34,43,1,10
2,1,7,2,47,44,1,8
2,1,7,1,37,43,1,12
2,1,7,2,19,40,2,15
2,1,7,2,19,40,2,40
2,1,7,2,62,43,2,60
2,1,7,1,60,39,1,6
2,1,7,2,56,39,1,20
2,1,7,2,49,43,1,6
2,1,4,1,45,39,1,20
2,1,4,1,19,39,2,24
2,1,4,2,29,39,1,312
5,1,4,1,39,44,1,6
5,1,5,1,48,43,1,36
5,2,0,2,36,42,1,10
3,1,5,2,53,44,1,5
3,1,5,1,74,46,2,10
3,1,5,1,28,43,1,20
3,1,5,2,52,46,1,45
3,1,5,2,60,41,1,40
3,2,0,1,27,43,1,23
3,2,0,2,68,40,1,1
3,1,4,2,57,41,1,40
2,1,5,1,62,39,1,2
2,1,7,2,50,41,1,20
2,1,7,2,31,43,1,5
2,1,2,1,64,40,1,60
2,1,2,2,42,42,1,240
2,1,4,2,59,40,1,48
2,1,4,2,57,44,2,55
2,1,4,2,55,44,1,12
2,2,0,1,61,39,1,20
1,1,5,2,77,38,3,200
5,1,4,2,28,44,1,10
5,1,4,2,29,43,1,10
5,1,3,2,53,42,1,12
5,1,4,1,46,43,1,40
6,1,2,1,46,40,1,50
6,1,2,2,50,40,1,50
6,1,4,2,27,42,1,2
6,2,0,1,46,39,1,30
6,2,0,2,39,44,1,5
1,2,0,2,28,39,2,20
1,1,2,2,47,44,1,15
1,1,2,1,46,43,1,100
1,1,2,2,56,42,1,6
1,1,2,1,27,43,1,120
1,1,2,1,32,42,1,15
1,2,0,2,61,46,1,15
5,1,5,1,39,43,1,200
5,1,5,1,51,39,1,300
